t # 0
v 93 bruisingskin
v 94 rash
v 95 appear
v 96 2
v 97 5
v 98 onsetvomit
v 99 nausea
v 100 tendencyfatiguesever
v 101 muscl
v 102 joint
v 103 painpain
v 104 behind
v 105 eyeshardcor
v 106 headacheshigh
v 107 sudden
v 108 mistaken
v 109 viral
v 110 type
v 111 flu
v 112 younger
v 113 peopl
v 114 arent
v 115 affect
v 116 milder
v 117 adult
v 118 older
v 119 children
v 120 serious
v 121 issu
v 122 take
v 123 place
v 124 hemorrhag
v 125 feverdamag
v 126 vessel
v 127 lymphgum
v 128 bleedingliv
v 129 enlargementfailur
v 130 circulatori
v 131 system
v 132 avoid
v 133 chanc
v 134 mandatori
v 135 book
v 136 whenev
v 137 face
v 138 instant
v 139 help
v 140 move
v 141 right
v 142 plan
v 143 asap
v 144 learn
v 145 talk
v 146 either
v 147 albopictus
v 148 aegypti
v 149 speci
v 150 resid
v 151 subtrop
v 152 global
v 153 grown
v 154 big
v 155 recent
v 156 yearsa
v 157 carri
v 158 pass
v 159 human
v 160 himwhen
v 161 pick
v 162 believ
v 163 major
v 164 fevera
v 165 suffer
v 166 howev
v 167 becom
v 168 immun
v 169 specifi
v 170 even
v 171 though
v 172 wont
v 173 three
v 174 prevent
v 175 measur
v 176 must
v 177 catch
v 178 option
v 179 prescrib
v 180 regard
v 181 also
v 182 let
v 183 know
v 184 keep
v 185 may
v 186 2009
v 187 fda
v 188 approv
v 189 first
v 190 vaccin
v 191 within
v 192 age
v 193 group
v 194 9
v 195 16
v 196 histori
v 197 followpeopl
v 198 quit
v 199 elig
v 200 shot
v 201 alway
v 202 reduc
v 203 risk
v 204 step
v 205 kind
v 206 bitesfor
v 207 suggest
v 208 wear
v 209 cloth
v 210 cover
v 211 part
v 212 bodi
v 213 use
v 214 repel
v 215 expos
v 216 areasanoth
v 217 method
v 218 net
v 219 nighttimeinvest
v 220 buck
v 221 door
v 222 window
v 223 screensremov
v 224 stagnant
v 225 water
v 226 placeavoid
v 227 camp
v 228 wet
v 229 groundstak
v 230 check
v 231 pot
v 232 drain
v 233 featur
v 234 collect
v 235 still
v 236 mention
v 237 go
v 238 best
v 239 offer
v 240 commerci
v 241 centr
v 242 diagnost
v 243 recommend
v 244 ns1
v 245 ag
v 246 elisa
v 247 serumdengu
v 248 ig
v 249 g
v 250 antibodi
v 251 rapid
v 252 rna
v 253 detect
v 254 rt
v 255 pcrdengu
v 256 igg
v 257 igm
v 258 antigen
v 259 serum
v 260 come
v 261 treat
v 262 vari
v 263 patient
v 264 depend
v 265 level
v 266 form
v 267 need
v 268 drink
v 269 dehydr
v 270 plenti
v 271 rest
v 272 might
v 273 relief
v 274 hospit
v 275 receiv
v 276 iv
v 277 fluid
v 278 supplement
v 279 transfus
v 280 platelet
v 281 understand
v 282 necessari
v 283 clinic
v 284 diagnos
v 285 call
v 286 917799
v 287 721
v 288 212
v 289 email
v 290 inforemedieslabscom
v 291 detail
v 292 faq
v 293 1
v 294 long
v 295 period
v 296 7
v 297 strong
v 298 recov
v 299 week
v 300 persist
v 301 differ
v 302 stage
v 303 start
v 304 abrupt
v 305 incub
v 306 febril
v 307 critic
v 308 convalesc
v 309 3
v 310 cure
v 311 hard
v 312 pinpoint
v 313 medic
v 314 hand
v 315 pill
v 316 build
v 317 stronger
v 318 leav
v 319 soon
v 320 enough
e 0 1 2
e 0 10 2
e 0 16 2
e 0 65 2
e 0 116 2
e 0 164 2
e 0 190 2
e 0 242 2
e 0 244 2
e 0 0 2
e 0 303 2
e 1 2 2
e 1 14 2
e 1 29 2
e 1 45 2
e 1 74 2
e 1 98 2
e 1 107 2
e 1 144 2
e 1 145 2
e 1 166 2
e 1 170 2
e 1 67 2
e 1 174 2
e 1 235 2
e 1 217 2
e 1 34 2
e 1 65 2
e 1 82 2
e 1 11 2
e 1 306 2
e 1 311 2
e 1 50 2
e 2 3 2
e 2 165 2
e 2 134 2
e 3 4 2
e 3 304 2
e 4 5 2
e 4 273 2
e 5 6 2
e 6 7 2
e 6 158 2
e 7 8 2
e 7 13 2
e 7 104 2
e 7 0 2
e 7 9 2
e 8 9 2
e 8 7 2
e 8 55 2
e 8 163 2
e 8 263 2
e 9 0 2
e 9 10 2
e 10 10 2
e 10 11 2
e 10 47 2
e 10 52 2
e 10 45 2
e 10 158 2
e 10 7 2
e 10 174 2
e 10 190 2
e 10 318 2
e 11 12 2
e 11 78 2
e 11 82 2
e 12 8 2
e 12 16 2
e 13 1 2
e 14 15 2
e 15 16 2
e 16 17 2
e 16 22 2
e 16 0 2
e 16 48 2
e 16 82 2
e 16 110 2
e 16 153 2
e 16 51 2
e 16 30 2
e 17 18 2
e 18 19 2
e 19 20 2
e 20 21 2
e 21 0 2
e 21 27 2
e 22 23 2
e 22 36 2
e 23 24 2
e 24 25 2
e 24 196 2
e 25 26 2
e 25 79 2
e 25 226 2
e 25 299 2
e 25 97 2
e 26 21 2
e 27 28 2
e 27 29 2
e 27 138 2
e 27 63 2
e 28 0 2
e 29 30 2
e 29 72 2
e 29 77 2
e 29 11 2
e 29 85 2
e 29 88 2
e 29 69 2
e 29 236 2
e 29 163 2
e 29 0 2
e 29 300 2
e 30 31 2
e 30 185 2
e 31 32 2
e 32 33 2
e 33 34 2
e 33 179 2
e 33 272 2
e 33 96 2
e 33 69 2
e 34 35 2
e 34 0 2
e 34 117 2
e 34 33 2
e 35 22 2
e 36 37 2
e 36 151 2
e 37 38 2
e 37 152 2
e 38 39 2
e 38 89 2
e 39 40 2
e 40 41 2
e 41 42 2
e 42 43 2
e 43 44 2
e 44 0 2
e 45 46 2
e 45 146 2
e 46 47 2
e 46 147 2
e 46 148 2
e 47 48 2
e 47 50 2
e 47 46 2
e 47 47 2
e 47 149 2
e 47 157 2
e 47 206 2
e 47 214 2
e 47 218 2
e 48 49 2
e 48 51 2
e 48 160 2
e 48 16 2
e 48 162 2
e 49 16 2
e 50 16 2
e 50 0 2
e 50 200 2
e 50 270 2
e 50 284 2
e 50 52 2
e 51 0 2
e 51 161 2
e 51 48 2
e 51 2 2
e 52 53 2
e 52 126 2
e 52 279 2
e 52 65 2
e 53 54 2
e 54 8 2
e 55 56 2
e 55 0 2
e 56 57 2
e 56 47 2
e 56 264 2
e 57 58 2
e 58 59 2
e 58 283 2
e 58 60 2
e 59 60 2
e 60 61 2
e 61 62 2
e 61 136 2
e 61 165 2
e 61 239 2
e 61 72 2
e 61 69 2
e 61 285 2
e 62 63 2
e 62 51 2
e 63 64 2
e 63 124 2
e 63 155 2
e 63 81 2
e 63 230 2
e 63 65 2
e 64 50 2
e 65 66 2
e 65 69 2
e 65 181 2
e 65 59 2
e 65 72 2
e 65 241 2
e 65 243 2
e 65 136 2
e 65 139 2
e 65 58 2
e 65 314 2
e 66 67 2
e 67 68 2
e 67 178 2
e 68 0 2
e 69 70 2
e 69 71 2
e 69 238 2
e 69 315 2
e 70 71 2
e 71 27 2
e 72 73 2
e 72 176 2
e 72 139 2
e 72 240 2
e 72 0 2
e 72 58 2
e 73 0 2
e 74 75 2
e 74 142 2
e 75 76 2
e 75 183 2
e 76 29 2
e 77 29 2
e 78 25 2
e 79 80 2
e 80 81 2
e 81 16 2
e 81 84 2
e 81 1 2
e 81 219 2
e 81 113 2
e 81 173 2
e 82 83 2
e 82 29 2
e 82 295 2
e 83 81 2
e 84 0 2
e 85 86 2
e 85 29 2
e 86 87 2
e 87 88 2
e 88 89 2
e 88 108 2
e 89 38 2
e 89 90 2
e 89 92 2
e 90 91 2
e 91 89 2
e 91 128 2
e 92 93 2
e 93 94 2
e 94 95 2
e 95 96 2
e 96 97 2
e 96 296 2
e 96 173 2
e 97 81 2
e 97 296 2
e 98 99 2
e 99 100 2
e 100 101 2
e 101 102 2
e 102 103 2
e 103 104 2
e 104 105 2
e 104 0 2
e 105 106 2
e 106 1 2
e 107 34 2
e 108 109 2
e 109 16 2
e 110 111 2
e 111 112 2
e 112 113 2
e 113 114 2
e 113 191 2
e 113 297 2
e 114 115 2
e 115 0 2
e 116 34 2
e 116 266 2
e 117 118 2
e 118 119 2
e 119 120 2
e 120 121 2
e 121 122 2
e 122 123 2
e 122 133 2
e 122 204 2
e 122 65 2
e 123 63 2
e 124 125 2
e 125 52 2
e 126 127 2
e 127 91 2
e 128 129 2
e 129 130 2
e 130 131 2
e 131 132 2
e 131 298 2
e 131 139 2
e 132 122 2
e 132 205 2
e 133 134 2
e 134 135 2
e 134 85 2
e 135 59 2
e 136 137 2
e 136 85 2
e 137 29 2
e 138 139 2
e 139 140 2
e 139 184 2
e 139 0 2
e 139 281 2
e 139 316 2
e 139 10 2
e 140 141 2
e 141 74 2
e 142 143 2
e 142 231 2
e 142 260 2
e 142 275 2
e 143 7 2
e 144 7 2
e 145 9 2
e 146 46 2
e 147 47 2
e 148 47 2
e 149 150 2
e 150 36 2
e 151 37 2
e 152 12 2
e 153 154 2
e 154 63 2
e 155 156 2
e 156 47 2
e 157 10 2
e 158 159 2
e 158 62 2
e 159 48 2
e 160 56 2
e 161 6 2
e 162 8 2
e 163 7 2
e 163 178 2
e 163 305 2
e 164 51 2
e 165 0 2
e 165 29 2
e 166 167 2
e 166 2 2
e 167 168 2
e 168 169 2
e 168 173 2
e 168 131 2
e 169 10 2
e 169 313 2
e 170 171 2
e 171 172 2
e 172 168 2
e 173 10 2
e 173 301 2
e 174 175 2
e 174 7 2
e 174 217 2
e 174 55 2
e 174 269 2
e 175 72 2
e 175 201 2
e 176 177 2
e 176 50 2
e 177 59 2
e 178 33 2
e 178 0 2
e 179 180 2
e 180 0 2
e 181 182 2
e 182 183 2
e 183 174 2
e 183 238 2
e 184 16 2
e 185 186 2
e 186 187 2
e 187 188 2
e 188 189 2
e 189 0 2
e 190 139 2
e 190 113 2
e 190 0 2
e 191 192 2
e 192 193 2
e 193 194 2
e 194 195 2
e 195 24 2
e 196 197 2
e 197 198 2
e 198 199 2
e 199 50 2
e 200 190 2
e 201 202 2
e 202 203 2
e 202 1 2
e 203 122 2
e 204 132 2
e 204 72 2
e 205 47 2
e 206 207 2
e 207 208 2
e 208 209 2
e 209 210 2
e 210 211 2
e 211 212 2
e 211 0 2
e 212 213 2
e 212 319 2
e 213 47 2
e 213 4 2
e 214 215 2
e 215 216 2
e 216 0 2
e 217 213 2
e 217 262 2
e 218 63 2
e 219 220 2
e 220 221 2
e 221 222 2
e 222 223 2
e 223 224 2
e 224 225 2
e 225 25 2
e 225 174 2
e 226 227 2
e 227 228 2
e 228 229 2
e 229 63 2
e 230 142 2
e 231 232 2
e 232 233 2
e 233 234 2
e 234 225 2
e 235 165 2
e 236 237 2
e 237 238 2
e 238 65 2
e 238 0 2
e 239 71 2
e 240 65 2
e 241 60 2
e 241 50 2
e 242 65 2
e 243 122 2
e 243 213 2
e 243 274 2
e 244 245 2
e 244 251 2
e 245 246 2
e 246 247 2
e 247 248 2
e 247 252 2
e 247 258 2
e 248 249 2
e 248 250 2
e 249 248 2
e 250 251 2
e 251 247 2
e 251 259 2
e 252 253 2
e 253 254 2
e 254 255 2
e 255 256 2
e 256 257 2
e 257 246 2
e 258 244 2
e 259 74 2
e 260 261 2
e 261 0 2
e 261 116 2
e 262 8 2
e 263 56 2
e 264 265 2
e 265 261 2
e 266 267 2
e 267 268 2
e 268 225 2
e 269 176 2
e 270 271 2
e 271 33 2
e 272 243 2
e 273 202 2
e 274 211 2
e 275 276 2
e 276 277 2
e 277 278 2
e 278 52 2
e 279 280 2
e 279 60 2
e 280 279 2
e 281 282 2
e 282 204 2
e 283 241 2
e 284 75 2
e 285 286 2
e 285 33 2
e 286 287 2
e 287 288 2
e 288 289 2
e 289 290 2
e 290 291 2
e 291 292 2
e 292 293 2
e 293 294 2
e 294 0 2
e 295 96 2
e 295 25 2
e 296 81 2
e 297 168 2
e 298 25 2
e 299 166 2
e 300 285 2
e 301 302 2
e 302 0 2
e 303 3 2
e 304 163 2
e 305 295 2
e 306 307 2
e 307 308 2
e 308 309 2
e 309 310 2
e 310 0 2
e 311 312 2
e 312 169 2
e 313 261 2
e 314 33 2
e 315 139 2
e 316 317 2
e 317 168 2
e 318 212 2
e 319 320 2
t # 3
v 0 sultri
v 1 summer
v 2 month
v 3 monsoon
v 4 come
v 5 relief
v 6 howev
v 7 rain
v 8 deal
v 9 unwant
v 10 diseas
v 11 make
v 12 life
v 13 live
v 14 hell
v 15 malaria
v 16 cholera
v 17 dengu
v 18 even
v 19 chikungunya
v 20 load
v 21 condit
v 22 prove
v 23 fatal
v 24 year
v 25 differ
v 26 mosquito
v 27 type
v 28 born
v 29 caus
v 30 outbreak
v 31 readi
v 32 discuss
v 33 home
v 34 remedi
v 35 avail
v 36 prevent
v 37 raini
v 38 season
v 39 keep
v 40 surround
v 41 free
v 42 inform
v 43 protect
v 44 dead
v 45 bite
v 46 insid
v 47 outsid
v 48 ill
v 49 bay
v 50 notifi
v 51 ten
v 52 common
v 53 big
v 54 time
v 55 get
v 56 test
v 57 lab
v 58 face
v 59 symptom
v 60 mention
v 61 10
v 62 1
v 63 anophel
v 64 lead
v 65 behind
v 66 spread
v 67 parasit
v 68 start
v 69 breed
v 70 take
v 71 place
v 72 due
v 73 water
v 74 log
v 75 stream
v 76 waterway
v 77 note
v 78 sever
v 79 fever
v 80 run
v 81 high
v 82 105
v 83 degre
v 84 c
v 85 linger
v 86 multipl
v 87 day
v 88 signific
v 89 bodi
v 90 chill
v 91 discomfort
v 92 believ
v 93 easi
v 94 way
v 95 avoid
v 96 storag
v 97 store
v 98 2
v 99 among
v 100 seen
v 101 patient
v 102 brought
v 103 tiger
v 104 hypersensit
v 105 muscl
v 106 joint
v 107 pain
v 108 lower
v 109 platelet
v 110 count
v 111 suggest
v 112 use
v 113 insect
v 114 repel
v 115 hous
v 116 workplac
v 117 go
v 118 sleep
v 119 alway
v 120 net
v 121 case
v 122 stay
v 123 3
v 124 main
v 125 hatch
v 126 stagnant
v 127 refriger
v 128 ac
v 129 utensil
v 130 plant
v 131 pot
v 132 carri
v 133 aed
v 134 albopictus
v 135 anywher
v 136 night
v 137 two
v 138 expert
v 139 identifi
v 140 right
v 141 us
v 142 4
v 143 typhoid
v 144 known
v 145 waterborn
v 146 salmonella
v 147 typhi
v 148 bacteria
v 149 improp
v 150 sanit
v 151 eat
v 152 spoil
v 153 food
v 154 drink
v 155 pollut
v 156 contagi
v 157 pretti
v 158 across
v 159 globe
v 160 contamin
v 161 item
v 162 want
v 163 constip
v 164 abdomin
v 165 higher
v 166 long
v 167 headach
v 168 sore
v 169 throat
v 170 vomit
v 171 5
v 172 anoth
v 173 ever
v 174 consum
v 175 chanc
v 176 struck
v 177 especi
v 178 poor
v 179 hygien
v 180 victim
v 181 opt
v 182 immedi
v 183 treatment
v 184 death
v 185 within
v 186 hour
v 187 issu
v 188 odomo
v 189 spray
v 190 cream
v 191 away
v 192 thirst
v 193 blood
v 194 pressur
v 195 cramp
v 196 rapid
v 197 heart
v 198 rate
v 199 6
v 200 viral
v 201 though
v 202 throughout
v 203 preval
v 204 see
v 205 fatigu
v 206 dizzi
v 207 weak
v 208 hard
v 209 tri
v 210 rainwat
v 211 drench
v 212 pat
v 213 dri
v 214 call
v 215 7
v 216 diarrhoea
v 217 one
v 218 rang
v 219 temporari
v 220 lifethreaten
v 221 taken
v 222 care
v 223 unclean
v 224 reason
v 225 loos
v 226 wateri
v 227 stool
v 228 bloat
v 229 nausea
v 230 unsanitari
v 231 8
v 232 influenza
v 233 whenev
v 234 chang
v 235 weather
v 236 temperatur
v 237 fluctuat
v 238 mandatori
v 239 turn
v 240 infect
v 241 fast
v 242 easili
v 243 transferr
v 244 person
v 245 cover
v 246 proper
v 247 cloth
v 248 list
v 249 sweat
v 250 ach
v 251 nasal
v 252 congest
v 253 persist
v 254 cough
v 255 pleas
v 256 consult
v 257 examin
v 258 9
v 259 leptospirosi
v 260 primari
v 261 bacteri
v 262 transmit
v 263 human
v 264 anim
v 265 open
v 266 cut
v 267 bruis
v 268 better
v 269 step
v 270 room
v 271 hardcor
v 272 might
v 273 occur
v 274 skin
v 275 prone
v 276 waterlog
v 277 red
v 278 eye
v 279 rash
v 280 follow
v 281 stomach
v 282 unhygien
v 283 liquid
v 284 suffer
v 285 gastroenter
v 286 boil
v 287 homecook
v 288 meal
v 289 solut
v 290 lowergrad
v 291 sure
v 292 asap
v 293 help
v 294 medic
v 295 onestop
v 296 kind
v 297 done
v 298 know
v 299 depend
v 300 result
v 301 journey
v 302 feel
v 303 contact
v 304 917799
v 305 721
v 306 212
v 307 learn
v 308 faq
v 309 fall
v 310 sick
v 311 risk
v 312 moistur
v 313 air
v 314 situat
v 315 ideal
v 316 virus
v 317 thrive
v 318 also
v 319 major
v 320 achi
v 321 irrit
v 322 runni
v 323 nose
e 0 1 2
e 1 2 2
e 2 3 2
e 3 4 2
e 3 10 2
e 3 48 2
e 3 38 2
e 3 54 2
e 3 180 2
e 3 311 2
e 3 79 2
e 4 5 2
e 5 6 2
e 6 7 2
e 7 8 2
e 7 18 2
e 8 9 2
e 9 3 2
e 10 11 2
e 10 31 2
e 10 37 2
e 10 36 2
e 10 62 2
e 10 29 2
e 10 146 2
e 10 158 2
e 10 111 2
e 10 202 2
e 10 271 2
e 10 299 2
e 10 3 2
e 11 12 2
e 11 291 2
e 11 315 2
e 12 13 2
e 13 14 2
e 14 15 2
e 15 16 2
e 15 63 2
e 15 67 2
e 15 70 2
e 15 77 2
e 15 26 2
e 15 143 2
e 16 17 2
e 16 172 2
e 16 173 2
e 16 177 2
e 16 29 2
e 17 18 2
e 17 99 2
e 17 79 2
e 17 59 2
e 17 30 2
e 17 15 2
e 18 19 2
e 18 22 2
e 18 178 2
e 18 201 2
e 18 55 2
e 18 220 2
e 19 20 2
e 19 19 2
e 19 79 2
e 19 52 2
e 20 21 2
e 21 18 2
e 22 23 2
e 23 24 2
e 24 25 2
e 24 81 2
e 25 26 2
e 26 27 2
e 26 42 2
e 26 45 2
e 26 69 2
e 26 49 2
e 26 17 2
e 26 115 2
e 26 120 2
e 26 125 2
e 26 132 2
e 26 114 2
e 26 191 2
e 27 28 2
e 28 29 2
e 29 30 2
e 29 65 2
e 29 78 2
e 29 143 2
e 29 160 2
e 29 10 2
e 29 184 2
e 29 3 2
e 29 180 2
e 30 10 2
e 30 70 2
e 31 32 2
e 32 33 2
e 33 34 2
e 33 39 2
e 33 123 2
e 34 35 2
e 34 57 2
e 35 36 2
e 35 127 2
e 36 10 2
e 36 53 2
e 36 15 2
e 36 26 2
e 36 70 2
e 36 187 2
e 36 210 2
e 37 38 2
e 38 39 2
e 38 15 2
e 38 100 2
e 38 157 2
e 38 16 2
e 38 18 2
e 38 59 2
e 38 216 2
e 38 154 2
e 38 17 2
e 38 119 2
e 39 40 2
e 39 3 2
e 39 15 2
e 39 26 2
e 39 48 2
e 39 191 2
e 39 43 2
e 39 41 2
e 40 41 2
e 41 26 2
e 41 232 2
e 41 303 2
e 42 43 2
e 43 44 2
e 43 239 2
e 44 26 2
e 44 10 2
e 45 46 2
e 45 135 2
e 45 95 2
e 46 47 2
e 46 33 2
e 47 33 2
e 48 49 2
e 48 133 2
e 48 3 2
e 48 191 2
e 49 50 2
e 49 95 2
e 49 59 2
e 50 51 2
e 51 52 2
e 52 3 2
e 52 29 2
e 52 10 2
e 52 48 2
e 52 59 2
e 52 281 2
e 53 54 2
e 54 55 2
e 54 167 2
e 54 174 2
e 54 261 2
e 54 181 2
e 54 59 2
e 55 56 2
e 55 211 2
e 55 10 2
e 55 257 2
e 55 296 2
e 56 34 2
e 56 140 2
e 56 215 2
e 56 297 2
e 56 300 2
e 56 214 2
e 56 308 2
e 57 58 2
e 57 138 2
e 57 142 2
e 57 56 2
e 57 246 2
e 57 295 2
e 58 59 2
e 59 60 2
e 59 89 2
e 59 81 2
e 59 57 2
e 59 192 2
e 59 204 2
e 59 214 2
e 59 225 2
e 59 79 2
e 59 281 2
e 59 207 2
e 59 200 2
e 59 254 2
e 60 61 2
e 60 163 2
e 60 302 2
e 61 52 2
e 61 281 2
e 62 15 2
e 63 64 2
e 64 29 2
e 65 66 2
e 65 216 2
e 66 15 2
e 66 26 2
e 66 149 2
e 67 68 2
e 68 69 2
e 68 294 2
e 68 183 2
e 69 3 2
e 69 75 2
e 69 98 2
e 70 71 2
e 70 160 2
e 71 72 2
e 71 36 2
e 71 122 2
e 71 238 2
e 72 73 2
e 73 74 2
e 73 96 2
e 73 71 2
e 73 35 2
e 73 55 2
e 73 143 2
e 73 36 2
e 73 175 2
e 73 224 2
e 73 54 2
e 74 26 2
e 75 76 2
e 76 15 2
e 77 3 2
e 78 79 2
e 79 80 2
e 79 92 2
e 79 102 2
e 79 104 2
e 79 124 2
e 79 137 2
e 79 156 2
e 79 166 2
e 79 18 2
e 79 206 2
e 79 209 2
e 79 228 2
e 79 249 2
e 79 105 2
e 79 229 2
e 79 89 2
e 79 200 2
e 79 318 2
e 79 319 2
e 80 81 2
e 81 82 2
e 81 79 2
e 81 176 2
e 81 203 2
e 81 284 2
e 81 3 2
e 81 312 2
e 82 83 2
e 83 84 2
e 84 85 2
e 85 86 2
e 86 87 2
e 87 88 2
e 87 136 2
e 88 59 2
e 89 90 2
e 89 250 2
e 90 91 2
e 90 207 2
e 91 81 2
e 91 79 2
e 92 93 2
e 93 94 2
e 94 39 2
e 95 73 2
e 95 97 2
e 95 126 2
e 95 200 2
e 95 55 2
e 95 174 2
e 96 95 2
e 97 73 2
e 98 17 2
e 99 10 2
e 100 101 2
e 101 17 2
e 102 103 2
e 103 26 2
e 104 105 2
e 105 106 2
e 105 195 2
e 105 107 2
e 105 251 2
e 105 250 2
e 106 107 2
e 106 91 2
e 106 105 2
e 107 108 2
e 107 165 2
e 107 170 2
e 107 208 2
e 107 280 2
e 108 109 2
e 108 193 2
e 109 110 2
e 110 111 2
e 111 112 2
e 111 180 2
e 112 113 2
e 112 26 2
e 112 188 2
e 113 114 2
e 114 39 2
e 114 189 2
e 114 190 2
e 115 116 2
e 115 95 2
e 116 117 2
e 117 118 2
e 118 119 2
e 119 112 2
e 119 268 2
e 119 309 2
e 119 165 2
e 120 121 2
e 121 17 2
e 122 46 2
e 123 19 2
e 124 66 2
e 125 126 2
e 126 73 2
e 127 128 2
e 128 129 2
e 129 130 2
e 130 131 2
e 131 26 2
e 132 3 2
e 133 134 2
e 134 45 2
e 135 87 2
e 136 106 2
e 137 59 2
e 138 139 2
e 139 36 2
e 140 141 2
e 140 191 2
e 141 34 2
e 141 57 2
e 141 293 2
e 141 304 2
e 142 143 2
e 143 144 2
e 143 66 2
e 143 79 2
e 143 19 2
e 144 145 2
e 144 3 2
e 145 10 2
e 146 147 2
e 147 148 2
e 148 29 2
e 148 317 2
e 149 150 2
e 150 151 2
e 150 29 2
e 151 152 2
e 152 153 2
e 153 154 2
e 153 73 2
e 153 161 2
e 154 155 2
e 154 286 2
e 155 73 2
e 156 3 2
e 157 3 2
e 157 52 2
e 157 241 2
e 157 81 2
e 158 159 2
e 159 52 2
e 160 153 2
e 161 162 2
e 161 283 2
e 162 39 2
e 163 164 2
e 164 107 2
e 164 195 2
e 165 79 2
e 165 224 2
e 166 54 2
e 167 168 2
e 167 277 2
e 168 169 2
e 169 106 2
e 169 213 2
e 170 171 2
e 170 11 2
e 171 16 2
e 172 52 2
e 172 217 2
e 172 245 2
e 173 174 2
e 174 160 2
e 174 223 2
e 174 230 2
e 174 282 2
e 175 81 2
e 176 16 2
e 177 3 2
e 178 179 2
e 179 150 2
e 180 181 2
e 180 44 2
e 180 302 2
e 181 182 2
e 181 287 2
e 182 183 2
e 182 58 2
e 183 16 2
e 183 301 2
e 184 185 2
e 185 186 2
e 186 36 2
e 187 112 2
e 188 26 2
e 189 114 2
e 190 39 2
e 191 59 2
e 191 210 2
e 191 231 2
e 191 258 2
e 191 281 2
e 191 34 2
e 192 108 2
e 193 194 2
e 194 105 2
e 195 196 2
e 195 229 2
e 196 197 2
e 197 198 2
e 198 199 2
e 199 200 2
e 200 79 2
e 200 240 2
e 201 157 2
e 202 24 2
e 203 3 2
e 204 205 2
e 205 79 2
e 205 320 2
e 206 89 2
e 207 106 2
e 207 79 2
e 208 95 2
e 209 39 2
e 210 95 2
e 210 211 2
e 211 7 2
e 211 212 2
e 211 94 2
e 212 213 2
e 213 182 2
e 213 253 2
e 214 141 2
e 215 216 2
e 216 172 2
e 216 218 2
e 216 52 2
e 216 61 2
e 217 52 2
e 217 221 2
e 217 244 2
e 217 260 2
e 217 3 2
e 218 219 2
e 219 21 2
e 220 217 2
e 221 222 2
e 222 54 2
e 223 153 2
e 224 65 2
e 224 81 2
e 225 226 2
e 226 227 2
e 227 79 2
e 228 164 2
e 229 95 2
e 229 170 2
e 229 322 2
e 230 153 2
e 231 232 2
e 232 233 2
e 232 70 2
e 232 242 2
e 232 248 2
e 233 234 2
e 233 174 2
e 234 235 2
e 235 236 2
e 236 237 2
e 237 232 2
e 238 39 2
e 239 200 2
e 240 157 2
e 240 262 2
e 240 272 2
e 240 233 2
e 240 285 2
e 240 3 2
e 240 88 2
e 240 290 2
e 240 217 2
e 240 29 2
e 241 232 2
e 242 243 2
e 243 217 2
e 244 172 2
e 245 246 2
e 245 269 2
e 246 247 2
e 246 257 2
e 247 36 2
e 248 88 2
e 249 250 2
e 250 105 2
e 250 167 2
e 250 119 2
e 251 252 2
e 252 168 2
e 253 254 2
e 254 255 2
e 254 229 2
e 255 256 2
e 256 141 2
e 257 140 2
e 257 292 2
e 258 259 2
e 259 217 2
e 260 261 2
e 261 240 2
e 262 263 2
e 263 264 2
e 264 265 2
e 265 266 2
e 266 267 2
e 267 119 2
e 268 245 2
e 269 270 2
e 270 115 2
e 271 3 2
e 272 273 2
e 273 274 2
e 274 275 2
e 275 276 2
e 276 52 2
e 277 278 2
e 278 279 2
e 279 164 2
e 280 216 2
e 281 240 2
e 282 153 2
e 283 175 2
e 284 281 2
e 285 217 2
e 286 73 2
e 287 288 2
e 288 289 2
e 289 39 2
e 289 55 2
e 290 79 2
e 291 55 2
e 292 141 2
e 292 58 2
e 293 68 2
e 294 140 2
e 295 289 2
e 296 56 2
e 297 298 2
e 298 240 2
e 299 56 2
e 300 68 2
e 301 292 2
e 302 41 2
e 302 205 2
e 303 34 2
e 304 305 2
e 305 306 2
e 306 307 2
e 307 56 2
e 308 10 2
e 309 310 2
e 310 3 2
e 311 240 2
e 312 313 2
e 313 314 2
e 314 11 2
e 315 316 2
e 316 148 2
e 317 3 2
e 318 144 2
e 319 59 2
e 320 321 2
e 321 54 2
e 322 323 2
t # 4
v 0 lot
v 1 chang
v 2 last
v 3 coupl
v 4 year
v 5 come
v 6 dna
v 7 test
v 8 might
v 9 even
v 10 know
v 11 genet
v 12 well
v 13 one
v 14 way
v 15 100
v 16 diseas
v 17 pregnanc
v 18 get
v 19 predict
v 20 cancer
v 21 start
v 22 develop
v 23 bodi
v 24 right
v 25 research
v 26 use
v 27 power
v 28 target
v 29 medic
v 30 respons
v 31 better
v 32 various
v 33 condit
v 34 mani
v 35 type
v 36 avail
v 37 sometim
v 38 wonder
v 39 go
v 40 suitabl
v 41 import
v 42 fact
v 43 consid
v 44 navig
v 45 world
v 46 1
v 47 learn
v 48 famili
v 49 histori
v 50 thorough
v 51 grasp
v 52 alway
v 53 offer
v 54 clue
v 55 regard
v 56 kind
v 57 benefit
v 58 proper
v 59 analysi
v 60 help
v 61 encourag
v 62 health
v 63 among
v 64 men
v 65 women
v 66 determin
v 67 issu
v 68 like
v 69 form
v 70 run
v 71 case
v 72 generic
v 73 counsel
v 74 understand
v 75 risk
v 76 face
v 77 themwhen
v 78 gather
v 79 sure
v 80 see
v 81 heart
v 82 pattern
v 83 ill
v 84 generat
v 85 recogn
v 86 inherit
v 87 whole
